@relation moving_squares

@attribute feat_1 numeric
@attribute feat_2 numeric
@attribute target {0,1,2,3}

@data
0.241647,0.028662,1
0.161416,0.005729,2
0.108634,0.002053,3
0.350014,0.038256,0
0.238203,0.024274,1
0.153372,0.002357,2
0.085179,0.03089,3
0.304949,0.035772,0
0.268153,0.00734,1
0.195097,0.027038,2
0.116792,0.017865,3
0.308639,0.028946,0
0.233717,0.012385,1
0.173714,0.000995,2
0.107876,0.027037,3
0.343583,0.048761,0
0.272696,0.037836,1
0.16032,0.00121,2
0.085171,0.009855,3
0.345213,0.009026,0
0.266433,0.006842,1
0.1854,0.034269,2
0.126665,0.001005,3
0.328611,0.046931,0
0.252841,0.030984,1
0.176309,0.021714,2
0.125092,0.012528,3
0.35786,0.044669,0
0.272537,0.024425,1
0.178324,0.045549,2
0.103082,0.018459,3
0.343391,0.020332,0
0.248457,0.028644,1
0.168073,0.015925,2
0.12377,0.045524,3
0.35466,0.035972,0
0.24991,0.004886,1
0.170607,0.01812,2
0.110837,0.008575,3
0.334138,0.041773,0
0.286854,0.002338,1
0.18938,0.040756,2
0.098417,0.032557,3
0.361246,0.036281,0
0.27481,0.039332,1
0.183644,0.019298,2
0.094435,0.048515,3
0.348537,0.015229,0
0.2633,0.027515,1
0.186085,0.047666,2
0.113658,0.038357,3
0.33553,0.002951,0
0.253669,0.001234,1
0.180925,0.047783,2
0.10531,0.023255,3
0.334223,0.020417,0
0.242401,0.033947,1
0.167627,0.010381,2
0.134665,0.016892,3
0.335606,0.005587,0
0.266691,0.009912,1
0.20494,0.027909,2
0.137148,0.039819,3
0.353386,0.04707,0
0.265529,0.000639,1
0.182896,0.024853,2
0.100074,0.04099,3
0.343857,0.029081,0
0.285972,0.002197,1
0.216937,0.020224,2
0.120491,0.04784,3
0.353233,0.003949,0
0.270134,0.028972,1
0.219388,0.041215,2
0.119848,0.026858,3
0.351318,0.024781,0
0.263007,0.031422,1
0.175912,0.015029,2
0.127508,0.016456,3
0.333377,0.020812,0
0.278344,0.043972,1
0.207715,0.01992,2
0.10705,0.024873,3
0.325658,0.017409,0
0.266775,0.00412,1
0.186428,0.000765,2
0.128743,0.006069,3
0.334771,0.011508,0
0.287707,0.023732,1
0.21955,0.011325,2
0.127237,0.043159,3
0.362435,0.028526,0
0.273479,0.027577,1
0.183034,0.033348,2
0.11132,0.011911,3
0.334311,0.00239,0
0.266441,0.003776,1
0.216241,0.044051,2
0.115815,0.048707,3
0.332797,0.04654,0
0.292394,0.035044,1
0.19428,0.006687,2
0.117284,0.0447,3
0.354201,0.035338,0
0.271336,0.000712,1
0.192947,0.031571,2
0.113444,0.016182,3
0.342963,0.011284,0
0.267562,0.018541,1
0.180884,0.040895,2
0.110022,0.044301,3
0.336469,0.040223,0
0.289155,0.007699,1
0.183425,0.043832,2
0.128086,0.022499,3
0.344961,0.033275,0
0.301261,0.001576,1
0.186245,0.035906,2
0.114607,0.049202,3
0.346627,0.042255,0
0.277934,0.042952,1
0.228499,0.045589,2
0.132259,0.030529,3
0.382906,0.007393,0
0.296104,0.044141,1
0.183134,0.040525,2
0.135645,0.015695,3
0.354784,0.005863,0
0.267016,0.032925,1
0.196705,0.042997,2
0.157538,0.00165,3
0.35057,0.040188,0
0.26228,0.040295,1
0.225788,0.027126,2
0.136583,0.000529,3
0.3401,0.008334,0
0.282839,0.01162,1
0.218311,0.013794,2
0.122462,0.032586,3
0.372597,0.012762,0
0.297401,0.047664,1
0.205004,0.039628,2
0.132824,0.048961,3
0.378266,0.032164,0
0.277462,0.000433,1
0.201157,0.019047,2
0.143409,0.014965,3
0.341863,0.049524,0
0.277718,0.028486,1
0.198196,0.017343,2
0.122495,0.018335,3
0.355365,0.019054,0
0.302845,0.028134,1
0.199726,0.030201,2
0.154252,0.025402,3
0.354332,0.017046,0
0.292457,0.048946,1
0.236717,0.035537,2
0.160985,0.0177,3
0.376284,0.008706,0
0.314481,0.010072,1
0.225582,0.030547,2
0.154967,0.048435,3
0.389005,0.014246,0
0.297893,0.012878,1
0.219168,0.032112,2
0.143643,0.023535,3
0.372053,0.048207,0
0.302512,0.002057,1
0.21435,0.04946,2
0.146049,0.029783,3
0.381089,0.014054,0
0.317468,0.022053,1
0.241456,0.032427,2
0.165943,0.034811,3
0.356066,0.035933,0
0.317144,0.045794,1
0.224722,0.002797,2
0.126376,0.007621,3
0.378621,0.012412,0
0.297134,0.009063,1
0.23106,0.030771,2
0.151826,0.012684,3
0.377456,0.022296,0
0.308167,0.032491,1
0.230272,0.032369,2
0.159108,0.021472,3
0.368415,0.00716,0
0.274869,0.026496,1
0.232955,0.006996,2
0.173316,0.03227,3
0.395672,0.049718,0
0.305611,0.016214,1
0.200089,0.045911,2
0.164557,0.034114,3
0.375263,0.031222,0
0.290207,0.025158,1
0.246583,0.031287,2
0.151524,0.035661,3
0.396742,0.010447,0
0.309969,0.015441,1
0.244589,0.024299,2
0.134831,0.033555,3
0.353983,0.043137,0
0.299803,0.012373,1
0.235967,0.018763,2
0.160476,0.01479,3
0.364718,0.02029,0
0.310132,0.028383,1
0.239991,0.003431,2
0.139941,0.010891,3
0.390969,0.03407,0
0.303791,0.031273,1
0.212302,0.033737,2
0.14213,0.022801,3
0.404761,0.027053,0
0.284744,0.046987,1
0.241165,0.028138,2
0.162974,0.047406,3
0.370076,0.001562,0
0.293193,0.030415,1
0.217012,0.018481,2
0.170262,0.010237,3
0.386765,0.049715,0
0.304207,0.01329,1
0.224502,0.015966,2
0.173992,0.005836,3
0.363511,0.04908,0
0.292638,0.019993,1
0.219352,0.045742,2
0.139352,0.045959,3
0.370394,0.008544,0
0.297288,0.040672,1
0.233637,0.007781,2
0.135698,0.044869,3
0.373686,0.025962,0
0.333806,0.006648,1
0.2379,0.020757,2
0.157954,0.012519,3
0.407351,0.023484,0
0.335261,0.037211,1
0.212051,0.028499,2
0.149086,0.048631,3
0.37526,0.028009,0
0.292706,0.006957,1
0.22591,0.017307,2
0.185198,0.012862,3
0.39515,0.026494,0
0.333833,0.04833,1
0.238028,0.01338,2
0.150076,0.022789,3
0.368723,0.021261,0
0.320112,0.016858,1
0.221341,0.025876,2
0.188122,0.026854,3
0.395063,0.031759,0
0.336402,0.021118,1
0.216434,0.005125,2
0.184795,0.026344,3
0.407964,0.001229,0
0.323391,0.024509,1
0.22523,0.018754,2
0.149561,0.042073,3
0.412297,0.049564,0
0.324831,0.036308,1
0.261597,0.034679,2
0.149543,0.007911,3
0.388062,0.044607,0
0.324126,0.034349,1
0.260351,0.009032,2
0.149878,0.019851,3
0.385328,0.004583,0
0.329469,0.008388,1
0.257326,0.011616,2
0.179295,0.040271,3
0.376212,0.004068,0
0.340992,0.008785,1
0.26042,0.019881,2
0.153864,0.005021,3
0.373287,0.041379,0
0.301104,0.029509,1
0.229664,0.037584,2
0.180747,0.041403,3
0.386711,0.041299,0
0.313695,0.007383,1
0.252829,0.036459,2
0.192528,0.049527,3
0.413744,0.043001,0
0.306746,0.016766,1
0.239743,0.029884,2
0.150098,0.043625,3
0.393836,0.021254,0
0.343945,0.029397,1
0.246418,0.007839,2
0.150935,0.040269,3
0.384707,0.023285,0
0.336908,0.031946,1
0.263321,0.008511,2
0.177458,0.002145,3
0.422858,0.033745,0
0.308157,0.010598,1
0.259117,0.010304,2
0.158977,0.024038,3
0.415812,0.040318,0
0.324092,0.041375,1
0.22801,0.038129,2
0.191893,0.017647,3
0.387459,0.027562,0
0.338485,0.029409,1
0.248719,0.013593,2
0.188245,0.019998,3
0.380967,0.029154,0
0.331043,0.007717,1
0.233751,0.044971,2
0.16299,0.023576,3
0.427346,0.010909,0
0.306905,0.04592,1
0.237767,0.013853,2
0.159698,0.037738,3
0.40641,0.029152,0
0.340327,0.010296,1
0.260397,0.02262,2
0.181641,0.043774,3
0.390804,0.03966,0
0.357195,0.031036,1
0.262306,0.013123,2
0.180412,0.023998,3
0.410939,0.022782,0
0.339769,0.00926,1
0.269498,0.005363,2
0.18716,0.029451,3
0.41652,0.024697,0
0.3551,0.027575,1
0.278714,0.023704,2
0.192551,0.031161,3
0.418006,0.023877,0
0.313513,0.01041,1
0.2412,0.032061,2
0.204079,0.027723,3
0.393501,0.015282,0
0.324397,0.026348,1
0.258157,0.024081,2
0.204316,0.044382,3
0.426938,0.007753,0
0.323243,0.004618,1
0.282048,0.045065,2
0.186005,0.005983,3
0.401448,0.002638,0
0.360994,0.008316,1
0.26427,0.006313,2
0.211429,0.037488,3
0.398868,0.021563,0
0.360856,0.043828,1
0.24847,0.030775,2
0.208206,0.019378,3
0.395071,0.014344,0
0.339299,0.017234,1
0.260337,0.027153,2
0.188124,0.014251,3
0.420931,0.047546,0
0.362909,0.02478,1
0.257793,0.042824,2
0.213778,0.011078,3
0.43958,0.002186,0
0.344918,0.001108,1
0.252663,0.026017,2
0.174386,0.020755,3
0.442415,0.009791,0
0.36815,0.006526,1
0.24835,0.013533,2
0.177785,0.029342,3
0.4166,0.022347,0
0.335554,0.04401,1
0.262743,0.018931,2
0.180534,0.025396,3
0.404961,0.026822,0
0.332593,0.010824,1
0.294897,0.039769,2
0.216263,0.047918,3
0.436785,0.019176,0
0.339579,0.045151,1
0.265512,0.027237,2
0.200409,0.006275,3
0.4185,0.004156,0
0.355353,0.012857,1
0.273966,0.032983,2
0.175535,0.033541,3
0.416156,0.026253,0
0.346638,0.03968,1
0.281759,0.015567,2
0.208299,0.025487,3
0.430692,0.005192,0
0.331421,0.013317,1
0.279806,0.028654,2
0.185846,0.026364,3
0.40789,0.036689,0
0.366148,0.038809,1
0.255389,0.036555,2
0.203387,0.045415,3
0.444812,0.015765,0
0.360727,0.019939,1
0.299491,0.010266,2
0.220613,0.011808,3
0.447847,0.016706,0
0.350543,0.048988,1
0.277396,0.034879,2
0.225461,0.02225,3
0.409838,0.009241,0
0.35003,0.019975,1
0.293393,0.027909,2
0.212688,0.01425,3
0.43819,0.045826,0
0.348091,0.032002,1
0.263811,0.031483,2
0.216991,0.005765,3
0.410535,0.003271,0
0.334722,0.040026,1
0.297483,0.031606,2
0.1988,0.028987,3
0.423757,0.043184,0
0.340704,0.023541,1
0.271792,0.033132,2
0.202667,0.025254,3
0.421012,0.02824,0
0.339929,0.041691,1
0.272481,0.047252,2
0.204511,0.047334,3
0.440908,0.035362,0
0.358087,0.045414,1
0.261245,0.02268,2
0.200496,0.008368,3
0.454776,0.002909,0
0.344954,0.022947,1
0.288414,0.048836,2
0.199487,0.004487,3
0.411742,0.042311,0
0.350892,0.044598,1
0.299833,0.004412,2
0.226793,0.004,3
0.449266,0.043755,0
0.382091,0.013886,1
0.279644,0.04997,2
0.231915,0.03181,3
0.447341,0.008763,0
0.365309,0.008119,1
0.307931,0.000027,2
0.217657,0.017719,3
0.455444,0.035949,0
0.351174,0.045447,1
0.280008,0.005692,2
0.199736,0.02595,3
0.445538,0.013636,0
0.356982,0.042991,1
0.271644,0.025872,2
0.214271,0.03993,3
0.443407,0.013086,0
0.386314,0.031884,1
0.267975,0.029095,2
0.2097,0.026051,3
0.460187,0.023124,0
0.376185,0.033114,1
0.2881,0.025837,2
0.237551,0.011718,3
0.433659,0.042182,0
0.369561,0.012493,1
0.288439,0.018662,2
0.230748,0.023915,3
0.462139,0.018495,0
0.356024,0.026281,1
0.27818,0.021049,2
0.22195,0.020923,3
0.441111,0.002348,0
0.377267,0.007513,1
0.278701,0.004294,2
0.229653,0.010263,3
0.458183,0.038909,0
0.351268,0.021934,1
0.318117,0.004282,2
0.242169,0.044824,3
0.422831,0.025078,0
0.376418,0.027498,1
0.285719,0.000087,2
0.231055,0.044018,3
0.45336,0.042181,0
0.378712,0.029584,1
0.289468,0.013773,2
0.225679,0.035711,3
0.430264,0.034087,0
0.394882,0.003536,1
0.274586,0.025129,2
0.215912,0.031805,3
0.438592,0.026915,0
0.388087,0.032466,1
0.287923,0.022014,2
0.220167,0.024007,3
0.47476,0.02579,0
0.386413,0.019626,1
0.304632,0.00931,2
0.245337,0.021457,3
0.472278,0.042473,0
0.356668,0.046475,1
0.316439,0.019261,2
0.203927,0.008711,3
0.442531,0.022172,0
0.382655,0.025799,1
0.32434,0.00087,2
0.217806,0.036314,3
0.45947,0.034769,0
0.384985,0.047507,1
0.280616,0.032314,2
0.23395,0.013557,3
0.472695,0.004865,0
0.378494,0.031358,1
0.303769,0.011426,2
0.205665,0.044712,3
0.458289,0.019152,0
0.357564,0.010959,1
0.330417,0.016663,2
0.221977,0.010915,3
0.436156,0.024841,0
0.384021,0.04708,1
0.329863,0.00476,2
0.229499,0.040718,3
0.452346,0.021024,0
0.36682,0.019263,1
0.316171,0.005469,2
0.252589,0.007738,3
0.452941,0.003052,0
0.373792,0.034598,1
0.297909,0.008232,2
0.221402,0.032287,3
0.467585,0.006888,0
0.366987,0.034926,1
0.333997,0.029704,2
0.245846,0.028117,3
0.459508,0.021612,0
0.401772,0.042267,1
0.315411,0.045738,2
0.257118,0.00504,3
0.460091,0.030312,0
0.368723,0.046408,1
0.29442,0.005222,2
0.256002,0.046515,3
0.468561,0.003761,0
0.409866,0.045037,1
0.30824,0.033674,2
0.254822,0.042266,3
0.439579,0.004494,0
0.403884,0.032716,1
0.338917,0.017311,2
0.227791,0.013798,3
0.450651,0.033932,0
0.374607,0.048979,1
0.300262,0.029035,2
0.227536,0.015789,3
0.450177,0.034118,0
0.413538,0.035061,1
0.320028,0.039432,2
0.259569,0.041804,3
0.465324,0.019738,0
0.4052,0.046062,1
0.293405,0.038984,2
0.259361,0.026533,3
0.467622,0.002077,0
0.387886,0.041183,1
0.340844,0.044119,2
0.222064,0.039081,3
0.484275,0.031522,0
0.378063,0.015548,1
0.312823,0.040175,2
0.248563,0.00674,3
0.445599,0.003707,0
0.387462,0.03958,1
0.325427,0.014042,2
0.231209,0.046328,3
0.462131,0.023447,0
0.416641,0.005758,1
0.331724,0.030076,2
0.25814,0.008342,3
0.480464,0.016683,0
0.406415,0.017349,1
0.340123,0.039862,2
0.226965,0.020092,3
0.473579,0.03898,0
0.379724,0.034886,1
0.309833,0.02833,2
0.246639,0.022014,3
0.459302,0.011649,0
0.412661,0.049956,1
0.342481,0.044506,2
0.228421,0.019669,3
0.477734,0.035908,0
0.376736,0.011943,1
0.322617,0.047739,2
0.232714,0.032191,3
0.458221,0.008586,0
0.419897,0.021381,1
0.311401,0.039265,2
0.268718,0.032638,3
0.487677,0.047161,0
0.382723,0.04504,1
0.328791,0.006586,2
0.234463,0.018192,3
0.483429,0.034275,0
0.393584,0.027096,1
0.322265,0.010722,2
0.261678,0.003189,3
0.473319,0.038545,0
0.389411,0.029802,1
0.352486,0.035104,2
0.263545,0.024896,3
0.500723,0.039814,0
0.423591,0.018853,1
0.317684,0.04701,2
0.247972,0.045566,3
0.498949,0.011337,0
0.429221,0.043343,1
0.30807,0.000537,2
0.264776,0.037915,3
0.477061,0.008514,0
0.408121,0.027308,1
0.322805,0.045458,2
0.235051,0.025721,3
0.494722,0.013478,0
0.389085,0.020145,1
0.328216,0.044069,2
0.234412,0.021094,3
0.507713,0.000302,0
0.398855,0.013909,1
0.35683,0.001595,2
0.262048,0.040755,3
0.4858,0.049837,0
0.42783,0.006151,1
0.347926,0.018488,2
0.237795,0.00437,3
0.507695,0.015394,0
0.40929,0.026031,1
0.321759,0.043477,2
0.261533,0.031602,3
0.509336,0.037725,0
0.403067,0.046497,1
0.318209,0.032669,2
0.286435,0.002978,3
0.511481,0.022229,0
0.389879,0.04204,1
0.334074,0.04881,2
0.279107,0.042776,3
0.510589,0.00559,0
0.397895,0.026802,1
0.342002,0.021258,2
0.26388,0.022982,3
0.468103,0.011808,0
0.421338,0.000835,1
0.351676,0.031257,2
0.252024,0.040073,3
0.493814,0.021295,0
0.430704,0.000722,1
0.329223,0.03207,2
0.258222,0.012336,3
0.515473,0.028088,0
0.403393,0.023569,1
0.356479,0.027028,2
0.26884,0.022355,3
0.508848,0.000715,0
0.420013,0.001064,1
0.363916,0.022955,2
0.289067,0.024902,3
0.497812,0.045755,0
0.440656,0.033503,1
0.338619,0.007471,2
0.286426,0.047273,3
0.490094,0.020419,0
0.418286,0.006575,1
0.348182,0.045626,2
0.250133,0.02677,3
0.508208,0.017466,0
0.400662,0.02811,1
0.359882,0.044679,2
0.270384,0.003073,3
0.484091,0.036429,0
0.437888,0.013947,1
0.34117,0.016094,2
0.264141,0.031864,3
0.507254,0.04249,0
0.445847,0.038647,1
0.360171,0.038307,2
0.265975,0.045695,3
0.509256,0.005775,0
0.425239,0.025319,1
0.362758,0.0377,2
0.274676,0.038095,3
0.489385,0.044888,0
0.427107,0.015881,1
0.334079,0.037167,2
0.284239,0.016554,3
0.488501,0.037053,0
0.403297,0.048641,1
0.365521,0.025352,2
0.251736,0.005021,3
0.503498,0.007596,0
0.408827,0.041514,1
0.376498,0.028577,2
0.261805,0.03002,3
0.512062,0.019157,0
0.427226,0.025199,1
0.352933,0.008561,2
0.300845,0.007391,3
0.497336,0.037488,0
0.442761,0.001885,1
0.372265,0.001298,2
0.262969,0.043379,3
0.495168,0.012741,0
0.432605,0.017487,1
0.341645,0.034829,2
0.291419,0.03152,3
0.525989,0.045325,0
0.408626,0.036595,1
0.333469,0.021924,2
0.287924,0.018063,3
0.501842,0.04535,0
0.449203,0.007252,1
0.347698,0.010375,2
0.290736,0.031698,3
0.489914,0.035883,0
0.432744,0.028359,1
0.354828,0.017943,2
0.262947,0.02915,3
0.526782,0.03402,0
0.421488,0.046103,1
0.368075,0.01402,2
0.305895,0.00475,3
0.488973,0.044979,0
0.44396,0.004076,1
0.352263,0.025836,2
0.30272,0.006079,3
0.534552,0.038392,0
0.424099,0.017951,1
0.348938,0.036348,2
0.309165,0.026563,3
0.511467,0.01122,0
0.436266,0.03978,1
0.362849,0.045924,2
0.262466,0.014999,3
0.498132,0.00107,0
0.421139,0.049492,1
0.353443,0.021919,2
0.305553,0.009434,3
0.497303,0.015487,0
0.425299,0.023727,1
0.388626,0.021052,2
0.310645,0.013922,3
0.509629,0.047835,0
0.431119,0.049667,1
0.375711,0.040909,2
0.310633,0.001004,3
0.49424,0.023851,0
0.465247,0.023766,1
0.34301,0.000446,2
0.27794,0.005598,3
0.510825,0.015425,0
0.444487,0.022874,1
0.350323,0.018134,2
0.269137,0.009082,3
0.494656,0.017655,0
0.425132,0.038336,1
0.384265,0.010871,2
0.306186,0.013452,3
0.502909,0.011732,0
0.467852,0.030276,1
0.393619,0.037988,2
0.291014,0.006156,3
0.537621,0.003933,0
0.421156,0.0108,1
0.393759,0.025479,2
0.306543,0.005769,3
0.530065,0.042685,0
0.454655,0.037691,1
0.358842,0.011902,2
0.3208,0.017572,3
0.51973,0.005986,0
0.455706,0.031609,1
0.353072,0.021298,2
0.314164,0.015657,3
0.525234,0.043864,0
0.43489,0.010252,1
0.385043,0.011766,2
0.284894,0.043216,3
0.530963,0.001264,0
0.430784,0.023797,1
0.371332,0.030151,2
0.32368,0.036675,3
0.516904,0.041293,0
0.429594,0.012086,1
0.36165,0.000768,2
0.31398,0.012749,3
0.511015,0.031865,0
0.459389,0.022112,1
0.357203,0.0087,2
0.282174,0.010661,3
0.541609,0.049213,0
0.451696,0.017697,1
0.355812,0.016913,2
0.306687,0.017564,3
0.530406,0.007659,0
0.441717,0.04067,1
0.377648,0.005169,2
0.290232,0.014854,3
0.510314,0.039272,0
0.466454,0.007666,1
0.381672,0.041221,2
0.314265,0.00494,3
0.554361,0.037973,0
0.440764,0.014941,1
0.377411,0.039625,2
0.304328,0.001308,3
0.512879,0.036043,0
0.447188,0.036665,1
0.391224,0.005969,2
0.313004,0.020733,3
0.53322,0.01354,0
0.440349,0.043961,1
0.401054,0.036038,2
0.314269,0.046096,3
0.531728,0.049291,0
0.470667,0.018473,1
0.407652,0.008509,2
0.291054,0.044513,3
0.528859,0.02308,0
0.482406,0.032237,1
0.387572,0.045145,2
0.293461,0.034496,3
0.510282,0.028513,0
0.451908,0.048028,1
0.387049,0.044551,2
0.316814,0.024037,3
0.541198,0.021837,0
0.479483,0.030841,1
0.381346,0.024825,2
0.305898,0.038338,3
0.549696,0.013559,0
0.473318,0.026073,1
0.362881,0.004874,2
0.32633,0.000019,3
0.545055,0.001174,0
0.458323,0.013404,1
0.372773,0.033201,2
0.320483,0.048485,3
0.523257,0.045581,0
0.449851,0.037051,1
0.384599,0.029402,2
0.303005,0.006192,3
0.562125,0.008733,0
0.461933,0.025246,1
0.407328,0.002913,2
0.330944,0.014161,3
0.533134,0.032568,0
0.487595,0.013367,1
0.39853,0.027059,2
0.318469,0.017052,3
0.550159,0.003128,0
0.455984,0.020969,1
0.374466,0.011274,2
0.319555,0.035791,3
0.555469,0.015481,0
0.462987,0.007234,1
0.382247,0.002753,2
0.314348,0.016146,3
0.568458,0.045127,0
0.468198,0.024618,1
0.415376,0.037313,2
0.315611,0.042723,3
0.568952,0.004768,0
0.479873,0.042496,1
0.4001,0.048743,2
0.317132,0.019915,3
0.532465,0.030186,0
0.475407,0.034229,1
0.417131,0.046066,2
0.29831,0.031348,3
0.544233,0.00639,0
0.458359,0.027323,1
0.391145,0.047374,2
0.344468,0.036646,3
0.568979,0.003802,0
0.448602,0.024827,1
0.386243,0.039163,2
0.331648,0.030447,3
0.566962,0.007344,0
0.473303,0.000199,1
0.376519,0.044058,2
0.3333,0.048358,3
0.571055,0.016493,0
0.46425,0.036466,1
0.384879,0.013504,2
0.348753,0.00985,3
0.562091,0.006105,0
0.45281,0.034702,1
0.421087,0.028355,2
0.324227,0.0121,3
0.536034,0.008889,0
0.457924,0.042719,1
0.380958,0.045315,2
0.316456,0.011992,3
0.559154,0.004784,0
0.482399,0.046512,1
0.391818,0.001687,2
0.303866,0.007259,3
0.562483,0.010066,0
0.45911,0.04745,1
0.387152,0.032931,2
0.352031,0.046187,3
0.579748,0.015083,0
0.460142,0.001285,1
0.413259,0.002764,2
0.329775,0.02254,3
0.53432,0.032754,0
0.463965,0.023686,1
0.404579,0.031721,2
0.34701,0.008825,3
0.561255,0.019586,0
0.504059,0.040523,1
0.382703,0.038708,2
0.347487,0.005147,3
0.555959,0.013674,0
0.490983,0.039986,1
0.400218,0.039384,2
0.319584,0.031363,3
0.561633,0.049409,0
0.46327,0.048926,1
0.415878,0.049593,2
0.357391,0.048822,3
0.579006,0.021489,0
0.461477,0.030177,1
0.387069,0.026724,2
0.31373,0.035662,3
0.544499,0.024719,0
0.483469,0.037216,1
0.395687,0.03297,2
0.334902,0.037621,3
0.58638,0.030925,0
0.501639,0.046027,1
0.406708,0.00949,2
0.3615,0.006376,3
0.583281,0.042727,0
0.479816,0.049466,1
0.435778,0.040123,2
0.341135,0.015981,3
0.547408,0.040915,0
0.507176,0.026117,1
0.394252,0.047216,2
0.331406,0.03644,3
0.559442,0.012231,0
0.473576,0.037078,1
0.418062,0.031902,2
0.359183,0.000601,3
0.543009,0.029757,0
0.49536,0.028623,1
0.418007,0.013687,2
0.342724,0.03043,3
0.590327,0.039815,0
0.484072,0.04254,1
0.410631,0.04126,2
0.349511,0.047347,3
0.56211,0.033704,0
0.470703,0.00909,1
0.403663,0.016642,2
0.334461,0.001894,3
0.592824,0.028959,0
0.481814,0.03319,1
0.429694,0.004202,2
0.340198,0.048954,3
0.548077,0.024627,0
0.48868,0.049836,1
0.40551,0.044872,2
0.363658,0.02839,3
0.579612,0.045766,0
0.494812,0.047087,1
0.397006,0.023924,2
0.354326,0.020647,3
0.551017,0.028353,0
0.518943,0.003063,1
0.43685,0.038546,2
0.344755,0.035244,3
0.592411,0.019389,0
0.516985,0.02868,1
0.416519,0.02611,2
0.331447,0.003629,3
0.561604,0.01008,0
0.493919,0.042983,1
0.443899,0.010248,2
0.344787,0.014608,3
0.564755,0.009146,0
0.47807,0.001971,1
0.412463,0.039798,2
0.345556,0.004222,3
0.575286,0.028284,0
0.501561,0.017689,1
0.406202,0.036777,2
0.374493,0.01488,3
0.563434,0.049931,0
0.523269,0.027583,1
0.415663,0.015669,2
0.329872,0.043215,3
0.577869,0.04684,0
0.496101,0.011083,1
0.447411,0.049958,2
0.357478,0.048332,3
0.579581,0.037799,0
0.484959,0.017757,1
0.442247,0.029746,2
0.373782,0.02585,3
0.604251,0.025707,0
0.492504,0.030633,1
0.431721,0.014141,2
0.37684,0.022411,3
0.578617,0.035141,0
0.527362,0.009299,1
0.428412,0.039056,2
0.343049,0.013198,3
0.580803,0.014248,0
0.51711,0.039799,1
0.423632,0.02237,2
0.348884,0.042092,3
0.572716,0.04735,0
0.504934,0.030454,1
0.448958,0.011428,2
0.371236,0.028567,3
0.566603,0.024918,0
0.491893,0.044607,1
0.42522,0.044825,2
0.374268,0.033408,3
0.570804,0.029365,0
0.530579,0.045547,1
0.45472,0.000106,2
0.368891,0.003182,3
0.593838,0.0485,0
0.523296,0.01569,1
0.419837,0.002904,2
0.384475,0.03004,3
0.609879,0.004065,0
0.487767,0.008701,1
0.437694,0.000709,2
0.344444,0.001015,3
0.585318,0.024983,0
0.530667,0.037225,1
0.453691,0.00801,2
0.369163,0.025218,3
0.587367,0.003362,0
0.520899,0.0195,1
0.463412,0.035447,2
0.382985,0.012923,3
0.583748,0.012105,0
0.524902,0.013684,1
0.420181,0.019147,2
0.372146,0.035318,3
0.583947,0.020398,0
0.497656,0.021708,1
0.445849,0.025702,2
0.388104,0.030272,3
0.594739,0.043441,0
0.531665,0.018058,1
0.430067,0.044162,2
0.379695,0.020626,3
0.59566,0.029952,0
0.510033,0.016131,1
0.425399,0.00413,2
0.384026,0.014014,3
0.595404,0.019023,0
0.526381,0.021323,1
0.466292,0.04911,2
0.352665,0.041384,3
0.600234,0.00328,0
0.526795,0.025537,1
0.448118,0.040944,2
0.393461,0.009545,3
0.615643,0.038752,0
0.498382,0.041253,1
0.42764,0.004782,2
0.388561,0.033339,3
0.613407,0.002159,0
0.532434,0.016325,1
0.433806,0.042869,2
0.362362,0.026682,3
0.620737,0.008008,0
0.542467,0.015109,1
0.425609,0.007745,2
0.382262,0.030596,3
0.619714,0.037947,0
0.52499,0.041611,1
0.470496,0.013926,2
0.392489,0.04208,3
0.590656,0.043357,0
0.511649,0.02939,1
0.466398,0.018345,2
0.365285,0.002346,3
0.580403,0.011681,0
0.523394,0.041592,1
0.469003,0.043751,2
0.363457,0.011946,3
0.597409,0.043893,0
0.508311,0.007615,1
0.433825,0.039715,2
0.393795,0.012109,3
0.579661,0.031609,0
0.540204,0.037609,1
0.443345,0.028622,2
0.38727,0.017596,3
0.604515,0.004221,0
0.510172,0.009375,1
0.473493,0.033163,2
0.382992,0.015392,3
0.60842,0.017499,0
0.519099,0.048937,1
